,date,cod_ine,region,total
0,2020-02-21,1,Andalucía,0
1,2020-02-22,1,Andalucía,0
2,2020-02-23,1,Andalucía,0
3,2020-02-24,1,Andalucía,0
4,2020-02-25,1,Andalucía,0
5,2020-02-26,1,Andalucía,0
6,2020-02-27,1,Andalucía,1
7,2020-02-28,1,Andalucía,6
8,2020-02-29,1,Andalucía,8
9,2020-03-01,1,Andalucía,12
10,2020-03-02,1,Andalucía,12
11,2020-03-03,1,Andalucía,12
12,2020-03-04,1,Andalucía,12
13,2020-03-05,1,Andalucía,12
14,2020-03-06,1,Andalucía,21
15,2020-03-07,1,Andalucía,27
16,2020-03-08,1,Andalucía,34
17,2020-03-09,1,Andalucía,54
18,2020-03-10,1,Andalucía,71
19,2020-03-11,1,Andalucía,90
20,2020-03-12,1,Andalucía,115
21,2020-03-13,1,Andalucía,219
22,2020-03-14,1,Andalucía,269
23,2020-03-15,1,Andalucía,437
24,2020-03-16,1,Andalucía,554
25,2020-03-17,1,Andalucía,683
26,2020-03-18,1,Andalucía,859
27,2020-03-19,1,Andalucía,1008
28,2020-03-20,1,Andalucía,1287
29,2020-03-21,1,Andalucía,1515
30,2020-03-22,1,Andalucía,1725
31,2020-03-23,1,Andalucía,1961
32,2020-03-24,1,Andalucía,2470
33,2020-03-25,1,Andalucía,3008
34,2020-03-26,1,Andalucía,3404
35,2020-03-27,1,Andalucía,3790
36,2020-03-28,1,Andalucía,4271
37,2020-03-29,1,Andalucía,4676
38,2020-03-30,1,Andalucía,5398
39,2020-03-31,1,Andalucía,5809
40,2020-04-01,1,Andalucía,6379
41,2020-04-02,1,Andalucía,6957
42,2020-04-03,1,Andalucía,7353
43,2020-04-04,1,Andalucía,7847
44,2020-04-05,1,Andalucía,8279
45,2020-04-06,1,Andalucía,8559
46,2020-04-07,1,Andalucía,8743
47,2020-04-08,1,Andalucía,8973
48,2020-04-09,1,Andalucía,9234
49,2020-04-10,1,Andalucía,9482
50,2020-04-11,1,Andalucía,9682
51,2020-04-12,1,Andalucía,9976
52,2020-04-13,1,Andalucía,10062
53,2020-04-14,1,Andalucía,10283
54,2020-04-15,1,Andalucía,10561
55,2020-04-16,1,Andalucía,10773
56,2020-04-17,1,Andalucía,11018
57,2020-04-18,1,Andalucía,11168
58,2020-04-19,1,Andalucía,11389
59,2020-04-20,1,Andalucía,11518
60,2020-04-21,1,Andalucía,11648
61,2020-04-22,1,Andalucía,11879
62,2020-04-23,1,Andalucía,12195
63,2020-04-24,1,Andalucía,12449
64,2020-04-25,1,Andalucía,12774
65,2020-04-26,1,Andalucía,12972
66,2020-04-27,1,Andalucía,13108
67,2020-04-28,1,Andalucía,13195
68,2020-04-29,1,Andalucía,13445
69,2020-04-30,1,Andalucía,13624
70,2020-05-01,1,Andalucía,13881
71,2020-05-02,1,Andalucía,14128
72,2020-05-03,1,Andalucía,14251
73,2020-05-04,1,Andalucía,14311
74,2020-05-05,1,Andalucía,14351
75,2020-05-06,1,Andalucía,14593
76,2020-05-07,1,Andalucía,14824
77,2020-05-08,1,Andalucía,15002
78,2020-05-09,1,Andalucía,15180
79,2020-05-10,1,Andalucía,15355
80,2020-05-11,1,Andalucía,15422
81,2020-05-12,1,Andalucía,15522
82,2020-05-13,1,Andalucía,15629
83,2020-05-14,1,Andalucía,15823
84,2020-05-15,1,Andalucía,16068
85,2020-05-16,1,Andalucía,16263
86,2020-05-17,1,Andalucía,16432
87,2020-05-18,1,Andalucía,16457
88,2020-05-19,1,Andalucía,16488
89,2020-05-20,1,Andalucía,16501
90,2020-05-21,1,Andalucía,16546
91,2020-02-21,2,Aragón,0
92,2020-02-22,2,Aragón,0
93,2020-02-23,2,Aragón,0
94,2020-02-24,2,Aragón,0
95,2020-02-25,2,Aragón,0
96,2020-02-26,2,Aragón,0
97,2020-02-27,2,Aragón,0
98,2020-02-28,2,Aragón,0
99,2020-02-29,2,Aragón,0
100,2020-03-01,2,Aragón,0
101,2020-03-02,2,Aragón,0
102,2020-03-03,2,Aragón,0
103,2020-03-04,2,Aragón,0
104,2020-03-05,2,Aragón,1
105,2020-03-06,2,Aragón,1
106,2020-03-07,2,Aragón,5
107,2020-03-08,2,Aragón,5
108,2020-03-09,2,Aragón,7
109,2020-03-10,2,Aragón,30
110,2020-03-11,2,Aragón,38
111,2020-03-12,2,Aragón,45
112,2020-03-13,2,Aragón,64
113,2020-03-14,2,Aragón,80
114,2020-03-15,2,Aragón,121
115,2020-03-16,2,Aragón,147
116,2020-03-17,2,Aragón,207
117,2020-03-18,2,Aragón,226
118,2020-03-19,2,Aragón,281
119,2020-03-20,2,Aragón,360
120,2020-03-21,2,Aragón,424
121,2020-03-22,2,Aragón,532
122,2020-03-23,2,Aragón,638
123,2020-03-24,2,Aragón,758
124,2020-03-25,2,Aragón,907
125,2020-03-26,2,Aragón,1116
126,2020-03-27,2,Aragón,1338
127,2020-03-28,2,Aragón,1592
128,2020-03-29,2,Aragón,1858
129,2020-03-30,2,Aragón,2078
130,2020-03-31,2,Aragón,2272
131,2020-04-01,2,Aragón,2491
132,2020-04-02,2,Aragón,2700
133,2020-04-03,2,Aragón,2889
134,2020-04-04,2,Aragón,3078
135,2020-04-05,2,Aragón,3232
136,2020-04-06,2,Aragón,3347
137,2020-04-07,2,Aragón,3449
138,2020-04-08,2,Aragón,3549
139,2020-04-09,2,Aragón,3685
140,2020-04-10,2,Aragón,3831
141,2020-04-11,2,Aragón,3998
142,2020-04-12,2,Aragón,4125
143,2020-04-13,2,Aragón,4248
144,2020-04-14,2,Aragón,4332
145,2020-04-15,2,Aragón,4450
146,2020-04-16,2,Aragón,4566
147,2020-04-17,2,Aragón,4664
148,2020-04-18,2,Aragón,4761
149,2020-04-19,2,Aragón,4831
150,2020-04-20,2,Aragón,4886
151,2020-04-21,2,Aragón,4938
152,2020-04-22,2,Aragón,5054
153,2020-04-23,2,Aragón,5237
154,2020-04-24,2,Aragón,5295
155,2020-04-25,2,Aragón,5382
156,2020-04-26,2,Aragón,5456
157,2020-04-27,2,Aragón,5504
158,2020-04-28,2,Aragón,5557
159,2020-04-29,2,Aragón,5652
160,2020-04-30,2,Aragón,5971
161,2020-05-01,2,Aragón,6103
162,2020-05-02,2,Aragón,6164
163,2020-05-03,2,Aragón,6208
164,2020-05-04,2,Aragón,6239
165,2020-05-05,2,Aragón,6282
166,2020-05-06,2,Aragón,6382
167,2020-05-07,2,Aragón,6516
168,2020-05-08,2,Aragón,6575
169,2020-05-09,2,Aragón,6656
170,2020-05-10,2,Aragón,6702
171,2020-05-11,2,Aragón,6731
172,2020-05-12,2,Aragón,6797
173,2020-05-13,2,Aragón,6856
174,2020-05-14,2,Aragón,6943
175,2020-05-15,2,Aragón,7015
176,2020-05-16,2,Aragón,7125
177,2020-05-17,2,Aragón,7177
178,2020-05-18,2,Aragón,7201
179,2020-05-19,2,Aragón,7271
180,2020-05-20,2,Aragón,7302
181,2020-05-21,2,Aragón,7339
182,2020-02-21,3,Asturias,0
183,2020-02-22,3,Asturias,0
184,2020-02-23,3,Asturias,0
185,2020-02-24,3,Asturias,0
186,2020-02-25,3,Asturias,0
187,2020-02-26,3,Asturias,0
188,2020-02-27,3,Asturias,0
189,2020-02-28,3,Asturias,0
190,2020-02-29,3,Asturias,0
191,2020-03-01,3,Asturias,1
192,2020-03-02,3,Asturias,1
193,2020-03-03,3,Asturias,1
194,2020-03-04,3,Asturias,2
195,2020-03-05,3,Asturias,4
196,2020-03-06,3,Asturias,4
197,2020-03-07,3,Asturias,7
198,2020-03-08,3,Asturias,8
199,2020-03-09,3,Asturias,10
200,2020-03-10,3,Asturias,15
201,2020-03-11,3,Asturias,32
202,2020-03-12,3,Asturias,37
203,2020-03-13,3,Asturias,40
204,2020-03-14,3,Asturias,86
205,2020-03-15,3,Asturias,123
206,2020-03-16,3,Asturias,160
207,2020-03-17,3,Asturias,224
208,2020-03-18,3,Asturias,269
209,2020-03-19,3,Asturias,310
210,2020-03-20,3,Asturias,429
211,2020-03-21,3,Asturias,524
212,2020-03-22,3,Asturias,569
213,2020-03-23,3,Asturias,621
214,2020-03-24,3,Asturias,754
215,2020-03-25,3,Asturias,812
216,2020-03-26,3,Asturias,891
217,2020-03-27,3,Asturias,960
218,2020-03-28,3,Asturias,1037
219,2020-03-29,3,Asturias,1143
220,2020-03-30,3,Asturias,1206
221,2020-03-31,3,Asturias,1295
222,2020-04-01,3,Asturias,1367
223,2020-04-02,3,Asturias,1435
224,2020-04-03,3,Asturias,1504
225,2020-04-04,3,Asturias,1585
226,2020-04-05,3,Asturias,1640
227,2020-04-06,3,Asturias,1695
228,2020-04-07,3,Asturias,1718
229,2020-04-08,3,Asturias,1751
230,2020-04-09,3,Asturias,1831
231,2020-04-10,3,Asturias,1889
232,2020-04-11,3,Asturias,1943
233,2020-04-12,3,Asturias,2030
234,2020-04-13,3,Asturias,2084
235,2020-04-14,3,Asturias,2119
236,2020-04-15,3,Asturias,2194
237,2020-04-16,3,Asturias,2247
238,2020-04-17,3,Asturias,2319
239,2020-04-18,3,Asturias,2366
240,2020-04-19,3,Asturias,2391
241,2020-04-20,3,Asturias,2407
242,2020-04-21,3,Asturias,2449
243,2020-04-22,3,Asturias,2507
244,2020-04-23,3,Asturias,2559
245,2020-04-24,3,Asturias,2599
246,2020-04-25,3,Asturias,2642
247,2020-04-26,3,Asturias,2702
248,2020-04-27,3,Asturias,2735
249,2020-04-28,3,Asturias,2806
250,2020-04-29,3,Asturias,2871
251,2020-04-30,3,Asturias,2922
252,2020-05-01,3,Asturias,2973
253,2020-05-02,3,Asturias,2997
254,2020-05-03,3,Asturias,3019
255,2020-05-04,3,Asturias,3031
256,2020-05-05,3,Asturias,3059
257,2020-05-06,3,Asturias,3090
258,2020-05-07,3,Asturias,3103
259,2020-05-08,3,Asturias,3159
260,2020-05-09,3,Asturias,3185
261,2020-05-10,3,Asturias,3200
262,2020-05-11,3,Asturias,3216
263,2020-05-12,3,Asturias,3227
264,2020-05-13,3,Asturias,3252
265,2020-05-14,3,Asturias,3267
266,2020-05-15,3,Asturias,3300
267,2020-05-16,3,Asturias,3327
268,2020-05-17,3,Asturias,3344
269,2020-05-18,3,Asturias,3355
270,2020-05-19,3,Asturias,3358
271,2020-05-20,3,Asturias,3359
272,2020-05-21,3,Asturias,3359
273,2020-02-21,4,Baleares,1
274,2020-02-22,4,Baleares,1
275,2020-02-23,4,Baleares,1
276,2020-02-24,4,Baleares,1
277,2020-02-25,4,Baleares,1
278,2020-02-26,4,Baleares,1
279,2020-02-27,4,Baleares,1
280,2020-02-28,4,Baleares,1
281,2020-02-29,4,Baleares,2
282,2020-03-01,4,Baleares,2
283,2020-03-02,4,Baleares,2
284,2020-03-03,4,Baleares,2
285,2020-03-04,4,Baleares,5
286,2020-03-05,4,Baleares,6
287,2020-03-06,4,Baleares,6
288,2020-03-07,4,Baleares,6
289,2020-03-08,4,Baleares,8
290,2020-03-09,4,Baleares,11
291,2020-03-10,4,Baleares,13
292,2020-03-11,4,Baleares,16
293,2020-03-12,4,Baleares,22
294,2020-03-13,4,Baleares,28
295,2020-03-14,4,Baleares,28
296,2020-03-15,4,Baleares,42
297,2020-03-16,4,Baleares,73
298,2020-03-17,4,Baleares,92
299,2020-03-18,4,Baleares,112
300,2020-03-19,4,Baleares,169
301,2020-03-20,4,Baleares,203
302,2020-03-21,4,Baleares,246
303,2020-03-22,4,Baleares,331
304,2020-03-23,4,Baleares,400
305,2020-03-24,4,Baleares,478
306,2020-03-25,4,Baleares,562
307,2020-03-26,4,Baleares,660
308,2020-03-27,4,Baleares,755
309,2020-03-28,4,Baleares,862
310,2020-03-29,4,Baleares,958
311,2020-03-30,4,Baleares,1000
312,2020-03-31,4,Baleares,1069
313,2020-04-01,4,Baleares,1131
314,2020-04-02,4,Baleares,1204
315,2020-04-03,4,Baleares,1257
316,2020-04-04,4,Baleares,1271
317,2020-04-05,4,Baleares,1293
318,2020-04-06,4,Baleares,1320
319,2020-04-07,4,Baleares,1369
320,2020-04-08,4,Baleares,1412
321,2020-04-09,4,Baleares,1448
322,2020-04-10,4,Baleares,1488
323,2020-04-11,4,Baleares,1507
324,2020-04-12,4,Baleares,1534
325,2020-04-13,4,Baleares,1550
326,2020-04-14,4,Baleares,1571
327,2020-04-15,4,Baleares,1605
328,2020-04-16,4,Baleares,1636
329,2020-04-17,4,Baleares,1667
330,2020-04-18,4,Baleares,1747
331,2020-04-19,4,Baleares,1772
332,2020-04-20,4,Baleares,1787
333,2020-04-21,4,Baleares,1807
334,2020-04-22,4,Baleares,1834
335,2020-04-23,4,Baleares,1859
336,2020-04-24,4,Baleares,1876
337,2020-04-25,4,Baleares,1905
338,2020-04-26,4,Baleares,1915
339,2020-04-27,4,Baleares,1920
340,2020-04-28,4,Baleares,1938
341,2020-04-29,4,Baleares,1948
342,2020-04-30,4,Baleares,1953
343,2020-05-01,4,Baleares,1968
344,2020-05-02,4,Baleares,1980
345,2020-05-03,4,Baleares,1986
346,2020-05-04,4,Baleares,1987
347,2020-05-05,4,Baleares,1993
348,2020-05-06,4,Baleares,2009
349,2020-05-07,4,Baleares,2019
350,2020-05-08,4,Baleares,2025
351,2020-05-09,4,Baleares,2038
352,2020-05-10,4,Baleares,2051
353,2020-05-11,4,Baleares,2054
354,2020-05-12,4,Baleares,2054
355,2020-05-13,4,Baleares,2059
356,2020-05-14,4,Baleares,2060
357,2020-05-15,4,Baleares,2069
358,2020-05-16,4,Baleares,2085
359,2020-05-17,4,Baleares,2094
360,2020-05-18,4,Baleares,2096
361,2020-05-19,4,Baleares,2109
362,2020-05-20,4,Baleares,2122
363,2020-05-21,4,Baleares,2131
364,2020-02-21,5,Canarias,1
365,2020-02-22,5,Canarias,1
366,2020-02-23,5,Canarias,1
367,2020-02-24,5,Canarias,1
368,2020-02-25,5,Canarias,2
369,2020-02-26,5,Canarias,5
370,2020-02-27,5,Canarias,6
371,2020-02-28,5,Canarias,6
372,2020-02-29,5,Canarias,6
373,2020-03-01,5,Canarias,7
374,2020-03-02,5,Canarias,7
375,2020-03-03,5,Canarias,7
376,2020-03-04,5,Canarias,7
377,2020-03-05,5,Canarias,8
378,2020-03-06,5,Canarias,11
379,2020-03-07,5,Canarias,11
380,2020-03-08,5,Canarias,17
381,2020-03-09,5,Canarias,22
382,2020-03-10,5,Canarias,25
383,2020-03-11,5,Canarias,37
384,2020-03-12,5,Canarias,51
385,2020-03-13,5,Canarias,70
386,2020-03-14,5,Canarias,90
387,2020-03-15,5,Canarias,109
388,2020-03-16,5,Canarias,119
389,2020-03-17,5,Canarias,148
390,2020-03-18,5,Canarias,181
391,2020-03-19,5,Canarias,220
392,2020-03-20,5,Canarias,287
393,2020-03-21,5,Canarias,348
394,2020-03-22,5,Canarias,414
395,2020-03-23,5,Canarias,481
396,2020-03-24,5,Canarias,557
397,2020-03-25,5,Canarias,657
398,2020-03-26,5,Canarias,784
399,2020-03-27,5,Canarias,878
400,2020-03-28,5,Canarias,1025
401,2020-03-29,5,Canarias,1125
402,2020-03-30,5,Canarias,1204
403,2020-03-31,5,Canarias,1262
404,2020-04-01,5,Canarias,1380
405,2020-04-02,5,Canarias,1444
406,2020-04-03,5,Canarias,1490
407,2020-04-04,5,Canarias,1564
408,2020-04-05,5,Canarias,1622
409,2020-04-06,5,Canarias,1649
410,2020-04-07,5,Canarias,1725
411,2020-04-08,5,Canarias,1762
412,2020-04-09,5,Canarias,1834
413,2020-04-10,5,Canarias,1858
414,2020-04-11,5,Canarias,1887
415,2020-04-12,5,Canarias,1918
416,2020-04-13,5,Canarias,1944
417,2020-04-14,5,Canarias,1958
418,2020-04-15,5,Canarias,1975
419,2020-04-16,5,Canarias,1988
420,2020-04-17,5,Canarias,2009
421,2020-04-18,5,Canarias,2035
422,2020-04-19,5,Canarias,2047
423,2020-04-20,5,Canarias,2067
424,2020-04-21,5,Canarias,2085
425,2020-04-22,5,Canarias,2094
426,2020-04-23,5,Canarias,2113
427,2020-04-24,5,Canarias,2140
428,2020-04-25,5,Canarias,2155
429,2020-04-26,5,Canarias,2167
430,2020-04-27,5,Canarias,2178
431,2020-04-28,5,Canarias,2187
432,2020-04-29,5,Canarias,2202
433,2020-04-30,5,Canarias,2205
434,2020-05-01,5,Canarias,2206
435,2020-05-02,5,Canarias,2212
436,2020-05-03,5,Canarias,2221
437,2020-05-04,5,Canarias,2225
438,2020-05-05,5,Canarias,2231
439,2020-05-06,5,Canarias,2231
440,2020-05-07,5,Canarias,2235
441,2020-05-08,5,Canarias,2240
442,2020-05-09,5,Canarias,2250
443,2020-05-10,5,Canarias,2258
444,2020-05-11,5,Canarias,2260
445,2020-05-12,5,Canarias,2268
446,2020-05-13,5,Canarias,2271
447,2020-05-14,5,Canarias,2275
448,2020-05-15,5,Canarias,2280
449,2020-05-16,5,Canarias,2284
450,2020-05-17,5,Canarias,2289
451,2020-05-18,5,Canarias,2294
452,2020-05-19,5,Canarias,2294
453,2020-05-20,5,Canarias,2300
454,2020-05-21,5,Canarias,2307
455,2020-02-21,6,Cantabria,0
456,2020-02-22,6,Cantabria,0
457,2020-02-23,6,Cantabria,0
458,2020-02-24,6,Cantabria,0
459,2020-02-25,6,Cantabria,0
460,2020-02-26,6,Cantabria,0
461,2020-02-27,6,Cantabria,0
462,2020-02-28,6,Cantabria,0
463,2020-02-29,6,Cantabria,0
464,2020-03-01,6,Cantabria,1
465,2020-03-02,6,Cantabria,10
466,2020-03-03,6,Cantabria,10
467,2020-03-04,6,Cantabria,10
468,2020-03-05,6,Cantabria,10
469,2020-03-06,6,Cantabria,10
470,2020-03-07,6,Cantabria,10
471,2020-03-08,6,Cantabria,12
472,2020-03-09,6,Cantabria,12
473,2020-03-10,6,Cantabria,12
474,2020-03-11,6,Cantabria,12
475,2020-03-12,6,Cantabria,16
476,2020-03-13,6,Cantabria,29
477,2020-03-14,6,Cantabria,31
478,2020-03-15,6,Cantabria,51
479,2020-03-16,6,Cantabria,58
480,2020-03-17,6,Cantabria,58
481,2020-03-18,6,Cantabria,68
482,2020-03-19,6,Cantabria,83
483,2020-03-20,6,Cantabria,144
484,2020-03-21,6,Cantabria,215
485,2020-03-22,6,Cantabria,282
486,2020-03-23,6,Cantabria,347
487,2020-03-24,6,Cantabria,425
488,2020-03-25,6,Cantabria,510
489,2020-03-26,6,Cantabria,671
490,2020-03-27,6,Cantabria,810
491,2020-03-28,6,Cantabria,937
492,2020-03-29,6,Cantabria,1023
493,2020-03-30,6,Cantabria,1100
494,2020-03-31,6,Cantabria,1171
495,2020-04-01,6,Cantabria,1213
496,2020-04-02,6,Cantabria,1268
497,2020-04-03,6,Cantabria,1321
498,2020-04-04,6,Cantabria,1384
499,2020-04-05,6,Cantabria,1441
500,2020-04-06,6,Cantabria,1483
501,2020-04-07,6,Cantabria,1501
502,2020-04-08,6,Cantabria,1572
503,2020-04-09,6,Cantabria,1619
504,2020-04-10,6,Cantabria,1659
505,2020-04-11,6,Cantabria,1719
506,2020-04-12,6,Cantabria,1752
507,2020-04-13,6,Cantabria,1777
508,2020-04-14,6,Cantabria,1796
509,2020-04-15,6,Cantabria,1823
510,2020-04-16,6,Cantabria,1845
511,2020-04-17,6,Cantabria,1884
512,2020-04-18,6,Cantabria,1990
513,2020-04-19,6,Cantabria,2050
514,2020-04-20,6,Cantabria,2083
515,2020-04-21,6,Cantabria,2108
516,2020-04-22,6,Cantabria,2160
517,2020-04-23,6,Cantabria,2206
518,2020-04-24,6,Cantabria,2273
519,2020-04-25,6,Cantabria,2315
520,2020-04-26,6,Cantabria,2330
521,2020-04-27,6,Cantabria,2350
522,2020-04-28,6,Cantabria,2386
523,2020-04-29,6,Cantabria,2439
524,2020-04-30,6,Cantabria,2505
525,2020-05-01,6,Cantabria,2547
526,2020-05-02,6,Cantabria,2577
527,2020-05-03,6,Cantabria,2589
528,2020-05-04,6,Cantabria,2596
529,2020-05-05,6,Cantabria,2607
530,2020-05-06,6,Cantabria,2626
531,2020-05-07,6,Cantabria,2642
532,2020-05-08,6,Cantabria,2665
533,2020-05-09,6,Cantabria,2681
534,2020-05-10,6,Cantabria,2684
535,2020-05-11,6,Cantabria,2685
536,2020-05-12,6,Cantabria,2691
537,2020-05-13,6,Cantabria,2733
538,2020-05-14,6,Cantabria,2739
539,2020-05-15,6,Cantabria,2761
540,2020-05-16,6,Cantabria,2770
541,2020-05-17,6,Cantabria,2773
542,2020-05-18,6,Cantabria,2774
543,2020-05-19,6,Cantabria,2782
544,2020-05-20,6,Cantabria,2787
545,2020-05-21,6,Cantabria,2798
546,2020-02-21,8,Castilla La Mancha,0
547,2020-02-22,8,Castilla La Mancha,0
548,2020-02-23,8,Castilla La Mancha,0
549,2020-02-24,8,Castilla La Mancha,0
550,2020-02-25,8,Castilla La Mancha,0
551,2020-02-26,8,Castilla La Mancha,0
552,2020-02-27,8,Castilla La Mancha,0
553,2020-02-28,8,Castilla La Mancha,0
554,2020-02-29,8,Castilla La Mancha,0
555,2020-03-01,8,Castilla La Mancha,1
556,2020-03-02,8,Castilla La Mancha,3
557,2020-03-03,8,Castilla La Mancha,7
558,2020-03-04,8,Castilla La Mancha,12
559,2020-03-05,8,Castilla La Mancha,13
560,2020-03-06,8,Castilla La Mancha,15
561,2020-03-07,8,Castilla La Mancha,15
562,2020-03-08,8,Castilla La Mancha,15
563,2020-03-09,8,Castilla La Mancha,26
564,2020-03-10,8,Castilla La Mancha,39
565,2020-03-11,8,Castilla La Mancha,71
566,2020-03-12,8,Castilla La Mancha,115
567,2020-03-13,8,Castilla La Mancha,194
568,2020-03-14,8,Castilla La Mancha,289
569,2020-03-15,8,Castilla La Mancha,401
570,2020-03-16,8,Castilla La Mancha,567
571,2020-03-17,8,Castilla La Mancha,567
572,2020-03-18,8,Castilla La Mancha,675
573,2020-03-19,8,Castilla La Mancha,801
574,2020-03-20,8,Castilla La Mancha,1044
575,2020-03-21,8,Castilla La Mancha,1423
576,2020-03-22,8,Castilla La Mancha,1819
577,2020-03-23,8,Castilla La Mancha,2078
578,2020-03-24,8,Castilla La Mancha,2465
579,2020-03-25,8,Castilla La Mancha,2780
580,2020-03-26,8,Castilla La Mancha,3383
581,2020-03-27,8,Castilla La Mancha,3934
582,2020-03-28,8,Castilla La Mancha,4512
583,2020-03-29,8,Castilla La Mancha,5246
584,2020-03-30,8,Castilla La Mancha,5858
585,2020-03-31,8,Castilla La Mancha,6424
586,2020-04-01,8,Castilla La Mancha,7047
587,2020-04-02,8,Castilla La Mancha,7682
588,2020-04-03,8,Castilla La Mancha,8523
589,2020-04-04,8,Castilla La Mancha,9324
590,2020-04-05,8,Castilla La Mancha,10031
591,2020-04-06,8,Castilla La Mancha,10602
592,2020-04-07,8,Castilla La Mancha,11077
593,2020-04-08,8,Castilla La Mancha,11788
594,2020-04-09,8,Castilla La Mancha,12489
595,2020-04-10,8,Castilla La Mancha,13063
596,2020-04-11,8,Castilla La Mancha,13456
597,2020-04-12,8,Castilla La Mancha,13698
598,2020-04-13,8,Castilla La Mancha,14054
599,2020-04-14,8,Castilla La Mancha,14329
600,2020-04-15,8,Castilla La Mancha,14680
601,2020-04-16,8,Castilla La Mancha,15151
602,2020-04-17,8,Castilla La Mancha,15997
603,2020-04-18,8,Castilla La Mancha,16349
604,2020-04-19,8,Castilla La Mancha,16625
605,2020-04-20,8,Castilla La Mancha,16796
606,2020-04-21,8,Castilla La Mancha,17045
607,2020-04-22,8,Castilla La Mancha,17321
608,2020-04-23,8,Castilla La Mancha,17557
609,2020-04-24,8,Castilla La Mancha,18053
610,2020-04-25,8,Castilla La Mancha,18525
611,2020-04-26,8,Castilla La Mancha,18995
612,2020-04-27,8,Castilla La Mancha,19286
613,2020-04-28,8,Castilla La Mancha,19518
614,2020-04-29,8,Castilla La Mancha,19795
615,2020-04-30,8,Castilla La Mancha,20071
616,2020-05-01,8,Castilla La Mancha,20516
